Classification	Tweet	id
	"I am a huge fan. I love and respect her as an actress &amp; a human being. I will be staying away from her during the Suicide Squad and Shootings as I do not intend to make her sick. Good luck with you next Movie, I love #BirdsOfPrey”.- Coronavirus speaking about Margot Robbie. https://t.co/X1fU4w6A0G	1239303097911930880
	Coronavirus symptoms: what are they and should I see a doctor?  (I haven't seen sneezing mentioned anywhere as a symptom of the virus so you might want to go slow on people like me who have homa 24/7)  https://t.co/BbmeCSB7Wt	1239107523518574592
	Your coronavirus emergency kit: Preparation, symptoms, tips https://t.co/Ii7PmyGje7 https://t.co/9nncdIl5S8	1239148096950390786
	Symptoms of coronavirus It can take up to 14 days for symptoms of coronavirus to appear. The symptoms of coronavirus are: a cough shortness of breath breathing difficulties fever (high temperature)  I have all these symptoms all the time because of my health issues Asthma/HHT	1235301555513024512
	Coronavirus: People with fever or persistent cough told to self-isolate https://t.co/ChUFpl1oUh https://t.co/jZNrJ8OWZI	1238168853672275968
	Trump suggested during a Fox News interview Wednesday many people w/ mild coronavirus symptoms could still go to work &amp; get better. 😂😱This goes against advice from medical professionals who say infected individuals should remain in isolation. Trump played bad Doc again!😷🦠	1235563354208468993
	“Handwashing with soap is probably the best protection because it removes the fat around the virus. But hand sanitiser is fine too. Masks still need to be kept for health workers and people with symptoms.” – Dr @normanswan. #abc730 #coronavirus	1236937173376458754
	Condition : Coronavirus  Symptoms : blue balls	1238217631498407941
	@DrewBaye It's a spiritual pandemic that makes the coronavirus look like hay fever, &amp; we won't even start to fix the problem until we acknowledge that.	1236654655402360833
	The Coronavirus just canceled the road race and the parade.... this is getting ridiculous and this shit needs to stop, make sure that everyone stays safe from the virus and the best way is to basically wash your hands and don't go near anyone who is sick, I hope you all stay safe	1237434367967932416
	The ONLY people who need to hide are CPAC attendees. Whether they are ill from the Coronavirus or not, they are all “sick.” https://t.co/qcoja05rWY	1237603495458394117
	@ellenjaynee Major difference is coronavirus is much more infectious and is contagious prior to symptoms under a long incubation BUT vast majority of cases are very mild (85%)  Still ~even though the death rate is a low percentage (4%) there will be many deaths because of high infection rate	1237736659870859264
	Man, with all the panic around coronavirus happening, I wish parents would teach their kids to cover their mouths when they cough?  Like, my mom was on our asses about this when I was a kid, but I see kids all the time full on PROJECTING that shit like they're a fckn opera singer	1237077527174066176
	Now, there are reports of a reagent shortage at labs, and they cannot process #CoronaVirus lab kits. And, Republican Elite in DC have all been tested, despite having no symptoms. Typical Chickenhawks, crowding in front of the line. #CoronavirusOutbreak #CoronaOutbreak https://t.co/HNg6UlXXpE	1237798090230214656
	Cruise Ship Carrying Sick Passengers Being Held Off Coast Of California For Testing https://t.co/1LDwWTTdnT	1235437754319659008
	@realDonaldTrump With Tom Hanks and his wife sick in Australia with CoronaVirus, shouldn't travel from there also be banned?	1237929165514563584
	Wash your hands, wash your hands, wash your hands (and cover your cough) https://t.co/NR6jce3Ls5	1235573438485590016
	With the recent spread of COVID-19, please help us protect our community by staying home if you are sick with cold or flu-like symptoms. Go to the MN Department of Health website for the latest information about the Coronavirus Disease 2019 (COVID-19).  https://t.co/f6IRak3xaQ https://t.co/Ild8AWewue	1237856783680409600
	How to handle coronavirus: ✅ Wash your hands ✅ Cough and sneeze into your elbow  ✅ Showing symptoms? Stay home if you can ✅ Stock up on supplies ✅ Discuss a work/school contingency plan 🚫 Don’t use a face mask if you’re healthy https://t.co/yXUNqk12FM	1233731895965315072
	FYI @Cigna HealthSprings @MedicareGov drug plan will not allow an override on refills due to the possibility of having to self isolate. We have ppl getting sick in area &amp; far as I know, not being tested by @HealthNYGov for #COVID19 #coronavirusUSA #NYS	1234491607220658176
	I have Major anxiety and Depression..I hope this article helps if you have the same problems too!  : Your anxiety might be causing symptoms just like coronavirus | Metro News https://t.co/0YBNDneTSl	1239161279497068544
	CORONAVIRUS INFORMATION:  Wash your hands more often than usual, for 20 seconds each time with soap and water, or use hand sanitiser.  Wash them when you:  Get home or into work Blow your nose, sneeze or cough Eat or handle food  Keep you and others safe. #Coronavirus #COVID19 https://t.co/30cn6nW6S5	1235644367441887237
	#CoronaVirusUpdate My 81 Yr Old Father Just Had His Bladder Removed(Bladder Cancer)Been In Hospital 4/2 Wks...Just Found Out He’s Running A Fever &amp; They’ve Not Tested Him 4 #coronavirus I’m Flipping The Fuck Out!🖕🏻@realDonaldTrump	1237589970031788032
	And how damned many customers each day cough or sneeze? And how you know most probably just have a cold (nice mild ordinary coronavirus) or are starting the spring allergy season, but you’re left wondering...what if...?	1234750830328205314
	Saw a woman the other day cough into her scarf and then tell her kid it was because she didn't want to *give herself* coronavirus (lmao).   Then she told him only his sister could wear the lip gloss he was playing with because it's not for boys. Good fukn luck to this child	1238155178777481217
	The #coronavirus outbreak shows why America should adopt a universal healthcare system and give people paid sick leave. The US is more way vulnerable to this virus than we need to be because too many people dont have access to care &amp; are incentivized to go to work even when sick.	1237139488209502208
	@KittleChip @KDRogersMD First thing i read was ppl opining that workers staying home sick would cause shortages. Then they said Yeah, like we’ll be short of TP. Then others piped up, Better stock up because corona causes a need for more TP, &amp; we’re facing a shortage.	1237575638640254981
	Experts: #coronavirus incubation period is not 14 days as previously explained; Now announced at 24 days   #Wuhan near #Huanggang where 13 thousand people appeared with high fever during their screening...  To date, 11,921 health workers have gone to assist work in Hubei province https://t.co/Yw2H1k27y9	1237234653049901064
	How #Coronavirus Spreads And Where You're At The Greatest Risk : Goats and Soda : NPR: National Public Radio https://t.co/BSBGucfzYi  More w/ RSS: https://t.co/antmkmwzhJ	1235710441575174146
	Chinese Corona outbreak is not that fucking serious...my boss posted 3 pages of info about it on the wall for everybody to read...like ok it's got cold symptoms and is "in rare cases...fatal" but like bruh there's 86 confirmed (as of march) in usa...prob none in Minnesota i bet	1235016479747313665
	What if crackheads were immune to the corona virus and were the only survivors left on earth? That would be pretty sick.	1235036036943798272
	@pcs_union Thanks for posting. I was wondering if the union had considered if coronavirus absence shouldn’t count toward sick days - rather it should just be authorised. Some people without symptoms are being told to self isolate and that can be enough to trigger a formal attendance meeting	1236610565696602113
	In the wake of the #covid_19 19 #coronavirus everyone’s taking all of the supplies all of the tissue to be #quarantined in their home but who’s taking care of the #homeless people when they get sick and they don’t… https://t.co/kIIa3dGQui	1238914859926016000
	.@glennbeck Got any symptoms yet?  https://t.co/zGm439nhhy	1236985659342172161
	@NicmeistaR @MLG_Destr0i Doesnt matter any way though mate, at some point we are gonna have to stop hibernating for the weekly run to asda or whatever supermarket and will get coronavirus anyway :L sick 😤 lets hope all of the halo community is healthy, and everyone else obviously xP	1235576312619651075
	@tessastrain Coronavirus is a cough-only, no-sneezing illness!!! You can yell this at them	1234682952283328517
	@NIHDirector @POTUS @SecAzar 🇺🇸 The @realDonaldTrump Administration took unprecedented early steps in response to #coronavirus  Don't believe the Dems false apocalyptic spin as they try to politicize this virus. Very sick politics!  𝗙𝗼𝗹𝗹𝗼𝘄 @BrandonBeckham_ for a Christian Voice. https://t.co/gUwE8S4RXL	1235352093801603073
	Would it surprise you if you found out that the coronavirus has been in the US for a least a month or two? How many folks that you know mentioned having unexplained high fever then respiratory problems a few days later? I know at least 5 people through work that been ill.	1233158062627807235
	A staff member blocks the view as a person is taken by a stretcher to a waiting ambulance from a nursing facility where more than 50 people are sick and being tested for the COVID-19 virus. https://t.co/IQit2TBPr0	1234591816613269504
	Trump allies got coronavirus tests despite shortage, lack of symptoms 🤬🤬🤬this keeps getting worse  https://t.co/xwbWFUhFko	1238934233051090944
	With coronavirus, companies are putting out hand sanitizer and say they're doing their best by employees. But for years, business lobbyists across the U.S. have fought laws to make employers offer sick pay. https://t.co/meQV7ymM6j	1237145981247991810
	nah i’m sick of seeing corona jokes all over my tl, it was funny for a minute but 😷🤚	1238853549636947969
	@realDonaldTrump you stand around like you have your thumb up your ass!  Pressure getting to you? Have you figured out yet that Coronavirus is not a HOAX??  You and your puppet seem to be getting serious all of a sudden!! This is all on you for being such a sick ass!!	1235358360599498753
	With #coronavirus moving so quickly in NL and so many sources untraced, time to recognise this is infectious before symptoms show? Denmark and Austria closing schools to try and flatten the curve. @MinPres surely het is tijd? #coronavirusNederland https://t.co/WtS8PKZPms	1237841644449234946
	I'm an NHS doctor treating coronavirus – you have no idea how bad things could get https://t.co/j6hfxepYhx	1239374430347956234
	@mitchytrevy @WhiteHouse I'd be happy if Trumps paid taxes but I wasn't referring to him personally. Funny you thought as much. My daughter is not sick. Insurance is a game of risk. The risk right now is that Covid19 will kill more in the U.S. Providing health care in case of need reduces the risk 4 all.	1237520604548329472
	Whole Foods Workers Need Paid Sick Hours! Join the campaign: https://t.co/goR6DxnAhz via @teamcoworker	1237131063228588034
